Cap,Name,Type,Status,Location,Ref,Connect,DateOn,Country
440,KOZLODUY-1,PWR,Permanent Shutdown,VRATZA,408,1974-07-24,1974-07-24,BG
440,KOZLODUY-2,PWR,Permanent Shutdown,VRATZA,408,1975-08-24,1975-08-24,BG
440,KOZLODUY-3,PWR,Permanent Shutdown,VRATZA,408,1980-12-17,1980-12-17,BG
440,KOZLODUY-4,PWR,Permanent Shutdown,VRATZA,408,1982-05-17,1982-05-17,BG
1040,KOZLODUY-5,PWR,Operational,VRATZA,1003,1987-11-29,1987-11-29,BG
1040,KOZLODUY-6,PWR,Operational,VRATZA,1003,1991-08-02,1991-08-02,BG
