Country,Type,Year,TWh,Popn,MWhPerCap,inc,Max,MaxYear,MaxPop,totalMWhPerCap,cleanMWhPerCap
Philippines,Hydro,2007,8.6,88725126,0.09692857466328085,0.027940135526402746,0.04537387558846233,1990,60817097,0.9976774000359513,0.11337243182226718
Philippines,Hydro,2008,9.8,90397628,0.1084099242073033,0.031849916044168994,0.04537387558846233,1990,60817097,0.9976774000359513,0.11337243182226718
Philippines,Hydro,2009,9.8,92107025,0.10639796475893125,0.018151751602117863,0.04537387558846233,1990,60817097,0.9976774000359513,0.11337243182226718
Philippines,Hydro,2010,7.8,93786878,0.0831672848732634,-0.007420137007687108,0.04537387558846233,1990,60817097,0.9976774000359513,0.11337243182226718
Philippines,Hydro,2011,9.7,95486521,0.10158501847606324,0.001668895206801413,0.04537387558846233,1990,60817097,0.9976774000359513,0.11337243182226718
Philippines,Hydro,2012,10.3,97189306,0.10597873803111629,0.02105739294661782,0.04537387558846233,1990,60817097,0.9976774000359513,0.11337243182226718
Philippines,Hydro,2013,10,98875328,0.10113746474752529,0.03185010561484,0.04537387558846233,1990,60817097,0.9976774000359513,0.11337243182226718
Philippines,Hydro,2014,9.1,100524887,0.09052484684712951,-0.01295453184198496,0.04537387558846233,1990,60817097,0.9976774000359513,0.11337243182226718
Philippines,Hydro,2015,8.7,102125514,0.0851892897204904,-0.01595075043884822,0.04537387558846233,1990,60817097,0.9976774000359513,0.11337243182226718
Philippines,Hydro,2016,8.1,103937216,0.07793166212956867,-0.01217482914840852,0.04537387558846233,1990,60817097,0.9976774000359513,0.11337243182226718
Philippines,Hydro,2017,9.6,105813317,0.09072582045603957,0.003722302767099589,0.04537387558846233,1990,60817097,0.9976774000359513,0.11337243182226718
Philippines,Hydro,2018,9.4,107663686,0.0873089186264717,-0.008898056822531128,0.04537387558846233,1990,60817097,0.9976774000359513,0.11337243182226718
Philippines,Hydro,2019,8,109473986,0.07307672162407607,-0.02958404857402759,0.04537387558846233,1990,60817097,0.9976774000359513,0.11337243182226718
Philippines,Hydro,2020,7.2,111287623,0.06469722154097945,-0.0336128321471942,0.04537387558846233,1990,60817097,0.9976774000359513,0.11337243182226718
Philippines,Hydro,2021,9.4,113094332,0.08311645538522655,-0.030574007790179783,0.04537387558846233,1990,60817097,0.9976774000359513,0.11337243182226718
Philippines,Hydro,2022,10.1,114666324,0.08808165856960759,-0.00884691609367326,0.04537387558846233,1990,60817097,0.9976774000359513,0.11337243182226718
Philippines,Nuclear,1975,0,41873861,0,NA,0,1975,41873861,0.9976774000359513,0.11337243182226718
Philippines,Nuclear,1976,0,42915004,0,NA,0,1975,41873861,0.9976774000359513,0.11337243182226718
Philippines,Nuclear,1977,0,44033735,0,NA,0,1975,41873861,0.9976774000359513,0.11337243182226718
Philippines,Nuclear,1978,0,45259302,0,NA,0,1975,41873861,0.9976774000359513,0.11337243182226718
Philippines,Nuclear,1979,0,46522176,0,NA,0,1975,41873861,0.9976774000359513,0.11337243182226718
Philippines,Nuclear,1980,0,47786288,0,NA,0,1975,41873861,0.9976774000359513,0.11337243182226718
Philippines,Nuclear,1981,0,49052803,0,NA,0,1975,41873861,0.9976774000359513,0.11337243182226718
Philippines,Nuclear,1982,0,50305858,0,NA,0,1975,41873861,0.9976774000359513,0.11337243182226718
Philippines,Nuclear,1983,0,51571187,0,NA,0,1975,41873861,0.9976774000359513,0.11337243182226718
Philippines,Nuclear,1984,0,52868182,0,NA,0,1975,41873861,0.9976774000359513,0.11337243182226718
Philippines,Nuclear,1985,0,54161737,0,NA,0,1975,41873861,0.9976774000359513,0.11337243182226718
Philippines,Nuclear,1986,0,55463584,0,NA,0,1975,41873861,0.9976774000359513,0.11337243182226718
Philippines,Nuclear,1987,0,56756093,0,NA,0,1975,41873861,0.9976774000359513,0.11337243182226718
