Cap,Name,Type,Status,Location,Ref,Connect,DateOn,Country
362,ATUCHA-1,PHWR,Operational,LIMA,340,1974-03-19,1974-03-19,AR
745,ATUCHA-2,PHWR,Operational,LIMA,693,2014-06-25,2014-06-25,AR
29,CAREM25,PWR,Under Construction,LIMA,25,,NA,AR
656,EMBALSE,PHWR,Operational,EMBALSE,608,1983-04-25,1983-04-25,AR
