Country,Year,Type,TWh,Popn,MWhPerCap
Kazakhstan,2004,Gas,7.148721253584772,16479178.345433297,0.43380325788911817
Kazakhstan,2004,Coal,50.55602869474597,16479178.345433297,3.0678731448255756
Kazakhstan,2004,Oil,1.1809539516692706,16479178.345433297,0.07166340013527046
Kazakhstan,2004,Solar,0,16479178.345433297,0
Kazakhstan,2004,Wind,0,16479178.345433297,0
Kazakhstan,2004,Hydro,8.056666,16479178.345433297,0.4888997394844422
Kazakhstan,2004,Nuclear,0,16479178.345433297,0
Kazakhstan,2004,Biomass/Geo,0,16479178.345433297,0
Kazakhstan,2004,SolarPlusWind,0,16479178.345433297,0
Kazakhstan,2004,SolarPlusWindPlusBio,0,16479178.345433297,0
Kazakhstan,2005,Gas,7.261796778761813,16525110.879938494,0.4394401242764212
Kazakhstan,2005,Coal,50.16777212097313,16525110.879938494,3.03585086269387
Kazakhstan,2005,Oil,2.6341910002650395,16525110.879938494,0.15940534495674402
Kazakhstan,2005,Solar,0,16525110.879938494,0
Kazakhstan,2005,Wind,0,16525110.879938494,0
Kazakhstan,2005,Hydro,7.855969700000001,16525110.879938494,0.4753958843046045
Kazakhstan,2005,Nuclear,0,16525110.879938494,0
Kazakhstan,2005,Biomass/Geo,0,16525110.879938494,0
Kazakhstan,2005,SolarPlusWind,0,16525110.879938494,0
Kazakhstan,2005,SolarPlusWindPlusBio,0,16525110.879938494,0
Kazakhstan,2006,Gas,8.004426858651724,16567627.141813038,0.48313658860962144
Kazakhstan,2006,Coal,49.32179203807228,16567627.141813038,2.976997950032021
Kazakhstan,2006,Oil,6.574171903275995,16567627.141813038,0.39680829650519084
Kazakhstan,2006,Solar,0,16567627.141813038,0
Kazakhstan,2006,Wind,0,16567627.141813038,0
Kazakhstan,2006,Hydro,7.7680697,16567627.141813038,0.4688703840029756
Kazakhstan,2006,Nuclear,0,16567627.141813038,0
Kazakhstan,2006,Biomass/Geo,0,16567627.141813038,0
Kazakhstan,2006,SolarPlusWind,0,16567627.141813038,0
Kazakhstan,2006,SolarPlusWindPlusBio,0,16567627.141813038,0
Kazakhstan,2007,Gas,5.049662858871499,16606727.13105693,0.30407333239238415
Kazakhstan,2007,Coal,56.246522034197035,16606727.13105693,3.386972134262872
Kazakhstan,2007,Oil,7.153355606931474,16606727.13105693,0.430750475423522
Kazakhstan,2007,Solar,0,16606727.13105693,0
Kazakhstan,2007,Wind,0,16606727.13105693,0
Kazakhstan,2007,Hydro,8.1714064,16606727.13105693,0.49205399327109517
Kazakhstan,2007,Nuclear,0,16606727.13105693,0
Kazakhstan,2007,Biomass/Geo,0,16606727.13105693,0
Kazakhstan,2007,SolarPlusWind,0,16606727.13105693,0
Kazakhstan,2007,SolarPlusWindPlusBio,0,16606727.13105693,0
Kazakhstan,2008,Gas,8.208360817110625,16642410.847670168,0.4932194555369809
Kazakhstan,2008,Coal,61.598716485314334,16642410.847670168,3.7013096869879143
Kazakhstan,2008,Oil,3.0808860975750334,16642410.847670168,0.18512258384766037
Kazakhstan,2008,Solar,0,16642410.847670168,0
Kazakhstan,2008,Wind,0,16642410.847670168,0
Kazakhstan,2008,Hydro,7.4598288,16642410.847670168,0.44824207672077326
Kazakhstan,2008,Nuclear,0,16642410.847670168,0
Kazakhstan,2008,Biomass/Geo,0,16642410.847670168,0
Kazakhstan,2008,SolarPlusWind,0,16642410.847670168,0
Kazakhstan,2008,SolarPlusWindPlusBio,0,16642410.847670168,0
Kazakhstan,2009,Gas,12.86040570619649,16674678.291652754,0.7712536026937524
Kazakhstan,2009,Coal,58.1053875299801,16674678.291652754,3.484648190128341
Kazakhstan,2009,Oil,0.884234163823419,16674678.291652754,0.053028559133645264
Kazakhstan,2009,Solar,0,16674678.291652754,0
Kazakhstan,2009,Wind,0,16674678.291652754,0
Kazakhstan,2009,Hydro,6.8791045,16674678.291652754,0.41254795922771353
Kazakhstan,2009,Nuclear,0,16674678.291652754,0
Kazakhstan,2009,Biomass/Geo,0,16674678.291652754,0
Kazakhstan,2009,SolarPlusWind,0,16674678.291652754,0
Kazakhstan,2009,SolarPlusWindPlusBio,0,16674678.291652754,0
Kazakhstan,2010,Gas,7.347046499626124,16703529.463004688,0.43984994404317423
Kazakhstan,2010,Coal,66.65742187635479,16703529.463004688,3.9906189900756597
Kazakhstan,2010,Oil,0.6200039240190823,16703529.463004688,0.03711813873782061
Kazakhstan,2010,Solar,0,16703529.463004688,0
Kazakhstan,2010,Wind,0,16703529.463004688,0
Kazakhstan,2010,Hydro,8.022023,16703529.463004688,0.48025915826755883
Kazakhstan,2010,Nuclear,0,16703529.463004688,0
Kazakhstan,2010,Biomass/Geo,0,16703529.463004688,0
Kazakhstan,2010,SolarPlusWind,0,16703529.463004688,0
Kazakhstan,2010,SolarPlusWindPlusBio,0,16703529.463004688,0
Kazakhstan,2011,Gas,7.939902625211237,16728964.361725964,0.47462009324240434
Kazakhstan,2011,Coal,70.21913883404699,16728964.361725964,4.197458809506503
Kazakhstan,2011,Oil,0.5429933407417761,16728964.361725964,0.03245827589806368
Kazakhstan,2011,Solar,0,16728964.361725964,0
Kazakhstan,2011,Wind,1.47e-4,16728964.361725964,8.78715483047593e-6
Kazakhstan,2011,Hydro,7.883322700000001,16728964.361725964,0.47123793975173855
Kazakhstan,2011,Nuclear,0,16728964.361725964,0
Kazakhstan,2011,Biomass/Geo,0,16728964.361725964,0
Kazakhstan,2011,SolarPlusWind,1.47e-4,16728964.361725964,8.78715483047593e-6
Kazakhstan,2011,SolarPlusWindPlusBio,1.47e-4,16728964.361725964,8.78715483047593e-6
Kazakhstan,2012,Gas,14.632493545549856,16750982.987816593,0.8735304403444522
Kazakhstan,2012,Coal,67.62547995643543,16750982.987816593,4.037105166044353
Kazakhstan,2012,Oil,0.7159897980147224,16750982.987816593,0.042743151165246816
Kazakhstan,2012,Solar,2.1000000000000002e-5,16750982.987816593,1.2536577713244545e-6
Kazakhstan,2012,Wind,0.0026650000000000003,16750982.987816593,1.5909514097998435e-4
Kazakhstan,2012,Hydro,7.6372659,16750982.987816593,0.4559294165336311
Kazakhstan,2012,Nuclear,0,16750982.987816593,0
Kazakhstan,2012,Biomass/Geo,0,16750982.987816593,0
Kazakhstan,2012,SolarPlusWind,0.0026860000000000005,16750982.987816593,1.6034879875130882e-4
Kazakhstan,2012,SolarPlusWindPlusBio,0.0026860000000000005,16750982.987816593,1.6034879875130882e-4
Kazakhstan,2013,Gas,15.34080599079487,16769585.341276567,0.9147993631682169
Kazakhstan,2013,Coal,69.00380527920062,16769585.341276567,4.114818814831099
Kazakhstan,2013,Oil,0.5350098300045097,16769585.341276567,0.03190358134184984
Kazakhstan,2013,Solar,7.874000000000001e-4,16769585.341276567,4.695405306545641e-5
Kazakhstan,2013,Wind,0.0045487,16769585.341276567,2.7124701699116283e-4
Kazakhstan,2013,Hydro,7.730762900000001,16769585.341276567,0.46099904933078717
Kazakhstan,2013,Nuclear,0,16769585.341276567,0
Kazakhstan,2013,Biomass/Geo,0,16769585.341276567,0
Kazakhstan,2013,SolarPlusWind,0.0053361,16769585.341276567,3.1820107005661925e-4
Kazakhstan,2013,SolarPlusWindPlusBio,0.0053361,16769585.341276567,3.1820107005661925e-4
Kazakhstan,2014,Gas,18.187943314649857,16784771.42210589,1.0835979148751445
Kazakhstan,2014,Coal,67.16067947583511,16784771.42210589,4.001286510663059
Kazakhstan,2014,Oil,1.0172850095150456,16784771.42210589,0.06060761769893752
Kazakhstan,2014,Solar,0.001239,16784771.42210589,7.381691229754916e-5
Kazakhstan,2014,Wind,0.0132652,16784771.42210589,7.90311626319168e-4
Kazakhstan,2014,Hydro,8.2628309,16784771.42210589,0.4922814074856976
Kazakhstan,2014,Nuclear,0,16784771.42210589,0
Kazakhstan,2014,Biomass/Geo,0,16784771.42210589,0
Kazakhstan,2014,SolarPlusWind,0.0145042,16784771.42210589,8.641285386167171e-4
Kazakhstan,2014,SolarPlusWindPlusBio,0.0145042,16784771.42210589,8.641285386167171e-4
Kazakhstan,2015,Gas,17.64369026031947,16796541.230304554,1.050435921205401
Kazakhstan,2015,Coal,63.31488849027361,16796541.230304554,3.769519427966515
Kazakhstan,2015,Oil,1.238978249406927,16796541.230304554,0.0737638917690712
Kazakhstan,2015,Solar,0.046171000000000004,16796541.230304554,0.002748839738308601
Kazakhstan,2015,Wind,0.1317223,16796541.230304554,0.007842227646388577
Kazakhstan,2015,Hydro,9.2691904,16796541.230304554,0.5518511384520283
Kazakhstan,2015,Nuclear,0,16796541.230304554,0
Kazakhstan,2015,Biomass/Geo,4.76e-4,16796541.230304554,2.8339167777065567e-5
Kazakhstan,2015,SolarPlusWind,0.17789329999999998,16796541.230304554,0.010591067384697178
Kazakhstan,2015,SolarPlusWindPlusBio,0.17836929999999998,16796541.230304554,0.010619406552474243
Kazakhstan,2016,Gas,19.51261619885069,16804894.76587257,1.1611269496597485
Kazakhstan,2016,Coal,61.22379576562462,16804894.76587257,3.64321208901338
Kazakhstan,2016,Oil,1.9199622355246924,16804894.76587257,0.11425017902663438
Kazakhstan,2016,Solar,0.08840310000000001,16804894.76587257,0.005260556595661003
Kazakhstan,2016,Wind,0.2749828,16804894.76587257,0.016363256291163208
Kazakhstan,2016,Hydro,11.6207639,16804894.76587257,0.6915106617388335
Kazakhstan,2016,Nuclear,0,16804894.76587257,0
Kazakhstan,2016,Biomass/Geo,0.0018600000000000001,16804894.76587257,1.1068203793678573e-4
Kazakhstan,2016,SolarPlusWind,0.36338590000000004,16804894.76587257,0.021623812886824214
Kazakhstan,2016,SolarPlusWindPlusBio,0.3652459,16804894.76587257,0.021734494924760994
Kazakhstan,2017,Gas,21.758576093723565,16809832.028809935,1.2943958069558403
Kazakhstan,2017,Coal,68.94265684110839,16809832.028809935,4.101329312687323
Kazakhstan,2017,Oil,0.7819847651680605,16809832.028809935,0.04651948715655439
Kazakhstan,2017,Solar,0.0926455,16809832.028809935,0.005511387611798695
Kazakhstan,2017,Wind,0.3397637,16809832.028809935,0.020212200777359808
Kazakhstan,2017,Hydro,11.2101847,16809832.028809935,0.6668826125559825
Kazakhstan,2017,Nuclear,0,16809832.028809935,0
Kazakhstan,2017,Biomass/Geo,0.0021442,16809832.028809935,1.275563013553682e-4
Kazakhstan,2017,SolarPlusWind,0.4324092,16809832.028809935,0.025723588389158503
Kazakhstan,2017,SolarPlusWindPlusBio,0.4345534,16809832.028809935,0.02585114469051387
Kazakhstan,2018,Gas,21.46710352225335,16811353.019116648,1.276940856446386
Kazakhstan,2018,Coal,74.83336087393603,16811353.019116648,4.451358602061415
Kazakhstan,2018,Oil,0.0630003038105912,16811353.019116648,0.0037474856270611795
Kazakhstan,2018,Solar,0.1412636,16811353.019116648,0.008402869170575701
Kazakhstan,2018,Wind,0.38531509999999997,16811353.019116648,0.022919933901920188
Kazakhstan,2018,Hydro,10.376336,16811353.019116648,0.6172219444919624
Kazakhstan,2018,Nuclear,0,16811353.019116648,0
Kazakhstan,2018,Biomass/Geo,0.0024284,16811353.019116648,1.444500033541976e-4
Kazakhstan,2018,SolarPlusWind,0.5265787,16811353.019116648,0.03132280307249589
Kazakhstan,2018,SolarPlusWindPlusBio,0.5290071,16811353.019116648,0.031467253075850084
Kazakhstan,2019,Gas,21.263326815004344,16809457.736792702,1.2649620914577733
Kazakhstan,2019,Coal,74.12270648499563,16809457.736792702,4.409583440800421
Kazakhstan,2019,Oil,0,16809457.736792702,0
Kazakhstan,2019,Solar,0.3912209,16809457.736792702,0.02327385607113857
Kazakhstan,2019,Wind,0.7071334,16809457.736792702,0.04206759141624299
Kazakhstan,2019,Hydro,9.993658799999999,16809457.736792702,0.5945259482181737
Kazakhstan,2019,Nuclear,0,16809457.736792702,0
Kazakhstan,2019,Biomass/Geo,0.0051146,16809457.736792702,3.0426918465103814e-4
Kazakhstan,2019,SolarPlusWind,1.0983543,16809457.736792702,0.06534144748738156
Kazakhstan,2019,SolarPlusWindPlusBio,1.1034689,16809457.736792702,0.06564571667203259
Kazakhstan,2020,Gas,21.322357012952306,16804146.181838106,1.2688747635388624
Kazakhstan,2020,Coal,72.95967067793062,16804146.181838106,4.341766007533624
Kazakhstan,2020,Oil,0,16804146.181838106,0
Kazakhstan,2020,Solar,2.5720424762153997,16804146.181838106,0.15305999176532153
Kazakhstan,2020,Wind,1.1354321649832346,16804146.181838106,0.06756857222596695
Kazakhstan,2020,Hydro,9.795950970337055,16804146.181838106,0.5829484500036368
Kazakhstan,2020,Nuclear,0,16804146.181838106,0
Kazakhstan,2020,Biomass/Geo,0.0054196,16804146.181838106,3.2251564235126056e-4
Kazakhstan,2020,SolarPlusWind,3.707474641198634,16804146.181838106,0.22062856399128844
Kazakhstan,2020,SolarPlusWindPlusBio,3.7128942411986343,16804146.181838106,0.22095107963363972
Russian Federation,1985,Gas,451.2671824940134,142898989.7727404,3.157945225586877
Russian Federation,1985,Coal,138.3526324037375,142898989.7727404,0.9681848179876343
Russian Federation,1985,Oil,113.33705410224914,142898989.7727404,0.7931270492709213
Russian Federation,1985,Solar,0,142898989.7727404,0
Russian Federation,1985,Wind,0,142898989.7727404,0
Russian Federation,1985,Hydro,159.7259548,142898989.7727404,1.1177542616222857
Russian Federation,1985,Nuclear,99.3171762,142898989.7727404,0.6950166432803284
Russian Federation,1985,Biomass/Geo,0,142898989.7727404,0
Russian Federation,1985,SolarPlusWind,0,142898989.7727404,0
Russian Federation,1985,SolarPlusWindPlusBio,0,142898989.7727404,0
Russian Federation,1986,Gas,469.8137112814137,143399918.7469229,3.2762480996279852
Russian Federation,1986,Coal,144.03875623287848,143399918.7469229,1.0044549361780533
Russian Federation,1986,Oil,117.99506828570772,143399918.7469229,0.8228391572100502
Russian Federation,1986,Solar,0,143399918.7469229,0
Russian Federation,1986,Wind,0,143399918.7469229,0
Russian Federation,1986,Hydro,164.3309696,143399918.7469229,1.1459627804253985
Russian Federation,1986,Nuclear,105.22149460000003,143399918.7469229,0.7337625817326893
Russian Federation,1986,Biomass/Geo,0,143399918.7469229,0
Russian Federation,1986,SolarPlusWind,0,143399918.7469229,0
Russian Federation,1986,SolarPlusWindPlusBio,0,143399918.7469229,0
Russian Federation,1987,Gas,487.93124237451843,143866961.38083154,3.3915447833982624
Russian Federation,1987,Coal,149.59335496424285,143866961.38083154,1.039803395640316
Russian Federation,1987,Oil,122.54533846123866,143866961.38083154,0.8517962517943768
Russian Federation,1987,Solar,0,143866961.38083154,0
Russian Federation,1987,Wind,0,143866961.38083154,0
Russian Federation,1987,Hydro,162.52785440000002,143866961.38083154,1.1297093706578751
Russian Federation,1987,Nuclear,124.70220980000002,143866961.38083154,0.8667883758933342
Russian Federation,1987,Biomass/Geo,0,143866961.38083154,0
Russian Federation,1987,SolarPlusWind,0,143866961.38083154,0
Russian Federation,1987,SolarPlusWindPlusBio,0,143866961.38083154,0
Russian Federation,1988,Gas,494.1534976872217,144300117.67446628,3.424484370844429
Russian Federation,1988,Coal,151.5010172880194,144300117.67446628,1.049902243529683
Russian Federation,1988,Oil,124.10807582475881,144300117.67446628,0.860069124162049
Russian Federation,1988,Solar,0,144300117.67446628,0
Russian Federation,1988,Wind,0,144300117.67446628,0
Russian Federation,1988,Hydro,160.9236122,144300117.67446628,1.1152008383183407
Russian Federation,1988,Nuclear,134.81379700000002,144300117.67446628,0.9342597855958308
Russian Federation,1988,Biomass/Geo,0,144300117.67446628,0
Russian Federation,1988,SolarPlusWind,0,144300117.67446628,0
Russian Federation,1988,SolarPlusWindPlusBio,0,144300117.67446628,0
Russian Federation,1989,Gas,501.005068225964,144699387.62782714,3.4623855459193096
Russian Federation,1989,Coal,153.60161945212087,144699387.62782714,1.061522249473444
Russian Federation,1989,Oil,125.8288675219151,144699387.62782714,0.8695881135692999
Russian Federation,1989,Solar,0,144699387.62782714,0
Russian Federation,1989,Wind,0,144699387.62782714,0
Russian Federation,1989,Hydro,159.7259548,144699387.62782714,1.1038467917419377
Russian Federation,1989,Nuclear,136.33849,144699387.62782714,0.9422188458092737
Russian Federation,1989,Biomass/Geo,0,144699387.62782714,0
Russian Federation,1989,SolarPlusWind,0,144699387.62782714,0
Russian Federation,1989,SolarPlusWindPlusBio,0,144699387.62782714,0
Russian Federation,1990,Gas,511.6158394006289,145064771.24091414,3.5268096797324455
Russian Federation,1990,Coal,156.85474350101632,145064771.24091414,1.0812738486349809
Russian Federation,1990,Oil,128.49379329835472,145064771.24091414,0.8857684205420252
Russian Federation,1990,Solar,0,145064771.24091414,0
Russian Federation,1990,Wind,0,145064771.24091414,0
Russian Federation,1990,Hydro,166.84560820000002,145064771.24091414,1.1501455989125964
Russian Federation,1990,Nuclear,118.3250156,145064771.24091414,0.8156702319096724
Russian Federation,1990,Biomass/Geo,0.065,145064771.24091414,4.4807570745106836e-4
Russian Federation,1990,SolarPlusWind,0,145064771.24091414,0
Russian Federation,1990,SolarPlusWindPlusBio,0.065,145064771.24091414,4.4807570745106836e-4
Russian Federation,1991,Gas,501.3111227131217,145396268.51372722,3.4478953816190385
Russian Federation,1991,Coal,154.73594460181414,145396268.51372722,1.0642360095177075
Russian Federation,1991,Oil,123.9734326850642,145396268.51372722,0.8526589709099692
Russian Federation,1991,Solar,0,145396268.51372722,0
Russian Federation,1991,Wind,0,145396268.51372722,0
Russian Federation,1991,Hydro,168.094,145396268.51372722,1.156109449838665
Russian Federation,1991,Nuclear,119.9838,145396268.51372722,0.8252192523680347
Russian Federation,1991,Biomass/Geo,0.065,145396268.51372722,4.4705411400474277e-4
Russian Federation,1991,SolarPlusWind,0,145396268.51372722,0
Russian Federation,1991,SolarPlusWindPlusBio,0.065,145396268.51372722,4.4705411400474277e-4
Russian Federation,1992,Gas,460.18742992922483,145693879.4462664,3.1585913675869084
Russian Federation,1992,Coal,154.1113929222031,145693879.4462664,1.0577753403775698
Russian Federation,1992,Oil,100.05208157557769,145693879.4462664,0.686728103856127
Russian Federation,1992,Solar,0,145693879.4462664,0
Russian Federation,1992,Wind,0,145693879.4462664,0
Russian Federation,1992,Hydro,172.594,145693879.4462664,1.1846345272428185
Russian Federation,1992,Nuclear,119.626,145693879.4462664,0.821077731299752
Russian Federation,1992,Biomass/Geo,0.063,145693879.4462664,4.3241349766676455e-4
Russian Federation,1992,SolarPlusWind,0,145693879.4462664,0
Russian Federation,1992,SolarPlusWindPlusBio,0.063,145693879.4462664,4.3241349766676455e-4
