Cap,Name,Type,Status,Location,Ref,Connect,DateOn,Country
1417,BARAKAH-1,PWR,Operational,Ruwais,1417,2020-08-19,2020-08-19,AE
1417,BARAKAH-2,PWR,Operational,Ruwais,1345,2021-09-14,2021-09-14,AE
1400,BARAKAH-3,PWR,Under Construction,Ruwais,1345,,NA,AE
1400,BARAKAH-4,PWR,Under Construction,Ruwais,1345,,NA,AE
